TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
24703412615674643019770757786624815086744320751414900187105376353166555862799,1753970609962,1753970653446,1753970668141,1753970653523,1753970668141,,,58178
86604610742332723954761879627542827968052341957265560376591879878374413283904,1753970615038,1753970653446,1753970668141,1753970653523,1753970668141,,,53103
60514050489678748353205477244722211994727170331504761932576812814224217092231,1753970564298,1753970573630,1753970583109,1753970573740,1753970583109,,,18811
27690232510772532776912576005138008833768930306109519240217219704484607622693,1753970569391,1753970578408,1753970588847,1753970578462,1753970588847,,,19456
37325865042636874515212614531279980504731436034711006891763919919682709944695,1753970569568,1753970583061,1753970598586,1753970583109,1753970598586,,,29018
28267990761625057428159688023295556172264962789959211790507647742668688680789,1753970590232,1753970618444,1753970653861,1753970618493,1753970653861,,,63629
11143549910932459623895680718312418133116268604486176733919477202859625046241,1753970604784,1753970629055,1753970629292,,,,,24507
40658578681939882358143002511471936082651530556406363833053749667096373538906,1753970615333,1753970653464,1753970678452,1753970653519,1753970678452,,,63119
77221019084695368711996619199866282391571189886675218403988318807743804277620,1753970615113,1753970658448,1753970668141,1753970658514,1753970668141,,,53027
9420144944106499227753121146754758904826588904776961999418676323281137082500,1753970569366,1753970578051,1753970588473,1753970578098,1753970588473,,,19107
56715911180242828813258048976907453234333431768843096584892008044286879368759,1753970569436,1753970578051,1753970588847,1753970578098,1753970588847,,,19410
113217391633942636452341111627431928572786347488931502913105458175381904965362,1753970574675,1753970588709,1753970613129,1753970588847,1753970613129,,,38453
67398758756068728763530857029771764493500850357694559310562405412246894216097,1753970609890,1753970638847,1753970668528,1753970638974,1753970668528,,,58638
105980377916965807778143794117242870910668624108192504373741734066907547905704,1753970564254,1753970568068,1753970573740,1753970568151,1753970573740,,,9485
97659334580573988176898407040134861914406251860458674560997681850362897894310,1753970569480,1753970578393,1753970578450,,,,,8969
56491728757261297638680737321651900558275944192601622422672741062338548811441,1753970569427,1753970578708,1753970578845,,,,,9417
20281121384319897025357489469966201348654696579079819173980957598074223625420,1753970590177,1753970613095,1753970613129,,,,,22952
77593452633923031013898937447846456841537788755185779129389310192922050201285,1753970590222,1753970623433,1753970623500,,,,,33278
5144500595230041043155846445801388544283186573512218147973773651560149946886,1753970609966,1753970653446,1753970673475,1753970653523,1753970673475,,,63509
32032223236053332973517057068209202616969981319830882631740128335794117842088,1753970569461,1753970578408,1753970593854,1753970578462,1753970593854,,,24392
41069799331931177944102462405586469514973004177521684632374832203586361887831,1753970564225,1753970568068,1753970573448,1753970568151,1753970573448,,,9223
24402890663275638310105840378507408769229155579240567870702550690354507707893,1753970564275,1753970568417,1753970573448,1753970568635,1753970573448,,,9173
56723218462673100885957993195706363258067917488350342915964159011329039113518,1753970569397,1753970578408,1753970588847,1753970578462,1753970588847,,,19450
79033405269610139707506167047107992478773656307776606759244212852334626814585,1753970585030,1753970608456,1753970633896,1753970608504,1753970633896,,,48865
43769772780033409455553835737521737769950713033084085125672682735590951158716,1753970569357,1753970578393,1753970588099,1753970578450,1753970588099,,,18742
37834306910910536654574751201826870131787162475221633991283619123196038978935,1753970574712,1753970588060,1753970588099,,,,,13386
27453027310258603520907428656392207468773451418838393237336223095960743889773,1753970615234,1753970653464,1753970668141,1753970653519,1753970668141,,,52907
104505938372802753519987460945628503680875553824533955968196531555385243253853,1753970569492,1753970578051,1753970588473,1753970578098,1753970588473,,,18980
80612879749123463428258898176168421474113427419494731042738188674772763442627,1753970579819,1753970598068,1753970623878,1753970598126,1753970623878,,,44059
88692378580332070232493027008301434316792015450740055923059462544866813893972,1753970579814,1753970598436,1753970623135,1753970598586,1753970623135,,,43320
82164185176431680341885417787852957592152823335159979229794554128508745538983,1753970585031,1753970608103,1753970633507,1753970608143,1753970633507,,,48475
72765030341298334426611292711050084441860486973780818904048543966852798368085,1753970585076,1753970613438,1753970644825,1753970613518,1753970644825,,,59748
26867776055706870160324072365664320844240806527241808575759159292238044408090,1753970604782,1753970633441,1753970633519,,,,,28736
89529216095323171298747561125821468404022966509515303182588166676936712431931,1753970609899,1753970643480,1753970668528,1753970643538,1753970668528,,,58629
68072427837187083374266580806056694582940275303421013364240090382107498497587,1753970574648,1753970584042,1753970584368,,,,,9720
57853118624698232951225935807560995364815133956225717322697864258952205026238,1753970574664,1753970588401,1753970614411,1753970588473,1753970614411,,,39746
10916147091476396771415291012143628172183125915527329251776585766934005001801,1753970574690,1753970588709,1753970618513,1753970588847,1753970618513,,,43823
18224756100101934075679281268582100335140021472417418776134741941767026128323,1753970579808,1753970598452,1753970629292,1753970598639,1753970629292,,,49483
1423059073059275943912554404442206705362800046400485847533011456890965387675,1753970579803,1753970599162,1753970628523,1753970599769,1753970628523,,,48720
29663577462020086734196457860699599487339740389521089058588932640858215659318,1753970585033,1753970608456,1753970633896,1753970608504,1753970633896,,,48863
75577943731222893671267296446744816386118225966875769442246734494351137140023,1753970590230,1753970618094,1753970653861,1753970618131,1753970653861,,,63630
34137184880385576480385054321922452994805215737945517965485879599057392536184,1753970604757,1753970623096,1753970659567,1753970623135,1753970659567,,,54810
49389213948338833138409737809491539149222431400590067236055952827801749225038,1753970569470,1753970578393,1753970578450,,,,,8980
18097050099812500603413739906266443736719396136422286169008646104096731392424,1753970579803,1753970593067,1753970618883,1753970593105,1753970618883,,,39080
80015013974929312673380091796559430618705464026249430068468976294396463791766,1753970579788,1753970598452,1753970598639,,,,,18851
11180284165427012037979729757623270280726394645066842737914875708939540688741,1753970579791,1753970598452,1753970623494,1753970598639,1753970623494,,,43702
55062710025826410860595684126903701606142649631238788397872787286777049331044,1753970585095,1753970608103,1753970608143,,,,,23048
106055595106833930874790682166158984345110969916051241715260909134724545297411,1753970590193,1753970618435,1753970653519,1753970618513,1753970653519,,,63325
19685691357717720590930492580276044664354934385689743404358808732910349720162,1753970604757,1753970623096,1753970659567,1753970623135,1753970659567,,,54809
91613562495106560575639287472455890984604549199015128953307491269591027633019,1753970604752,1753970628468,1753970628523,,,,,23771
21728905284550881922230020784430362787998004258480098913062401574402686135893,1753970564268,1753970568068,1753970573448,1753970568151,1753970573448,,,9180
109955495306100527654415617686504750280450040777841043158028923869039117850410,1753970569440,1753970578393,1753970578450,,,,,9010
8645112323331812763899722721766543181108732495644451250152612968306766002073,1753970574708,1753970593417,1753970618131,1753970593482,1753970618131,,,43423
22862546798670401177159275530589813049984036181818359386175460944749439048245,1753970604731,1753970628468,1753970628523,,,,,23792
102922507558987071794987710810456896616600431434590367276279473036440003130595,1753970604837,1753970638446,1753970663870,1753970638516,1753970663870,,,59033
67046266178996801100131451306123622947843579957220146777491094683678777783973,1753970615335,1753970653464,1753970653519,,,,,38183
63400758336679552827795340710074489490291045875556942253519824883047331743894,1753970615486,1753970658453,1753970678452,1753970658515,1753970678452,,,62965
31880291461831232518414593103328410790067568151664445256776615483726745180685,1753970569394,1753970578393,1753970578450,,,,,9055
77095429117065346034033404255546669786534349335935350020777145929022747307448,1753970569584,1753970583061,1753970599769,1753970583109,1753970599769,,,30185
52995464898174852287444769697598097310879914269637728417171051686671244673030,1753970590223,1753970618740,1753970658515,1753970618883,1753970658515,,,68291
71960395604572417617071721514779127350234917060996201127545547830952488123663,1753970609890,1753970638467,1753970663132,1753970638525,1753970663132,,,53242
79486668972435390705052567899000245264794767368043757050246663834282497683021,1753970615087,1753970643108,1753970673528,1753970643152,1753970673528,,,58441
46683248636912313093947606002448466062748988715221793511242248810987624303421,1753970609898,1753970643480,1753970643538,,,,,33640
113819756436858490455460880726709127586197217249513362280189676728623348594154,1753970609908,1753970643480,1753970643538,,,,,33629
83205024293574063681426385240383567675210763372162611502891869673591776654529,1753970615200,1753970653756,1753970673475,1753970653861,1753970673475,,,58274
109158883245647197354575120690709416259856619832421370840275324130390525453161,1753970564305,1753970573381,1753970584368,1753970573431,1753970584368,,,20063
102818713163617007619584896775568477668325528084273561605571414963173138925391,1753970574662,1753970584042,1753970608504,1753970584368,1753970608504,,,33841
85903520332318640002726320549233326654616092009922059317024052314209092838331,1753970579776,1753970593717,1753970593854,,,,,14077
59861310903789849682051963187834145904729808047576601931383177638186835357360,1753970590243,1753970618094,1753970653519,1753970618131,1753970653519,,,63275
42412081611309624021624127732680963001933595158379102778799809605928395835241,1753970609929,1753970633097,1753970633141,,,,,23211
